iter	Passed	Remaining
1764	2840	378
1765	2841	376
1766	2843	374
1767	2845	373
1768	2847	371
1769	2848	370
1770	2849	368
1771	2851	366
1772	2852	365
1773	2853	363
1774	2855	361
1775	2856	360
1776	2858	358
1777	2860	357
1778	2862	355
1779	2864	353
1780	2865	352
1781	2867	350
1782	2868	349
1783	2869	347
1784	2871	345
1785	2872	344
1786	2874	342
1787	2876	341
1788	2878	339
1789	2879	337
1790	2880	336
1791	2882	334
1792	2883	332
1793	2884	331
1794	2886	329
1795	2887	327
1796	2888	326
1797	2890	324
1798	2892	323
1799	2893	321
1800	2894	319
1801	2896	318
1802	2898	316
1803	2899	315
1804	2901	313
1805	2902	311
1806	2903	310
1807	2905	308
1808	2906	306
1809	2908	305
1810	2909	303
1811	2911	302
1812	2912	300
1813	2913	298
1814	2915	297
1815	2916	295
1816	2917	293
1817	2918	292
1818	2920	290
1819	2921	288
1820	2923	287
1821	2925	285
1822	2926	284
1823	2927	282
1824	2929	280
1825	2930	279
1826	2932	277
1827	2933	276
1828	2934	274
1829	2935	272
1830	2937	271
1831	2939	269
1832	2940	267
1833	2942	266
1834	2943	264
1835	2944	263
1836	2946	261
1837	2947	259
1838	2948	258
1839	2950	256
1840	2951	254
1841	2953	253
1842	2955	251
1843	2957	250
1844	2958	248
1845	2959	246
1846	2961	245
1847	2962	243
1848	2963	242
1849	2965	240
1850	2966	238
1851	2967	237
1852	2969	235
1853	2971	234
1854	2972	232
1855	2974	230
1856	2975	229
1857	2977	227
1858	2978	225
1859	2979	224
1860	2981	222
1861	2982	221
1862	2983	219
1863	2986	217
1864	2987	216
1865	2988	214
1866	2990	213
1867	2991	211
1868	2992	209
1869	2994	208
1870	2995	206
1871	2997	204
1872	2998	203
1873	2999	201
1874	3001	200
1875	3003	198
1876	3004	196
1877	3006	195
1878	3007	193
1879	3008	192
1880	3010	190
1881	3011	188
1882	3012	187
1883	3013	185
1884	3015	183
1885	3017	182
1886	3018	180
1887	3020	179
1888	3021	177
1889	3022	175
1890	3024	174
1891	3025	172
1892	3027	171
1893	3029	169
1894	3030	167
1895	3032	166
1896	3034	164
1897	3035	163
1898	3036	161
1899	3037	159
1900	3039	158
1901	3041	156
1902	3042	155
1903	3043	153
1904	3045	151
1905	3046	150
1906	3048	148
1907	3050	147
1908	3051	145
1909	3053	143
1910	3054	142
1911	3057	140
1912	3059	139
1913	3060	137
1914	3062	135
1915	3065	134
1916	3066	132
1917	3068	131
1918	3069	129
1919	3070	127
1920	3072	126
1921	3073	124
1922	3074	123
1923	3076	121
1924	3077	119
1925	3080	118
1926	3081	116
1927	3083	115
1928	3084	113
1929	3085	111
1930	3087	110
1931	3088	108
1932	3089	107
1933	3091	105
1934	3093	103
1935	3095	102
1936	3097	100
1937	3098	99
1938	3100	97
1939	3101	95
1940	3102	94
1941	3104	92
1942	3105	91
1943	3107	89
1944	3108	87
1945	3110	86
1946	3111	84
1947	3113	83
1948	3114	81
1949	3116	79
1950	3117	78
1951	3118	76
1952	3120	75
1953	3121	73
1954	3123	71
1955	3124	70
1956	3126	68
1957	3128	67
1958	3129	65
1959	3131	63
1960	3132	62
1961	3134	60
1962	3135	59
1963	3137	57
1964	3138	55
1965	3139	54
1966	3141	52
1967	3143	51
1968	3144	49
1969	3146	47
1970	3147	46
1971	3149	44
1972	3150	43
1973	3152	41
1974	3153	39
1975	3155	38
1976	3157	36
1977	3159	35
1978	3160	33
1979	3162	31
1980	3163	30
1981	3164	28
1982	3166	27
1983	3167	25
1984	3169	23
1985	3170	22
1986	3172	20
1987	3174	19
1988	3176	17
1989	3177	15
1990	3178	14
1991	3180	12
1992	3181	11
1993	3182	9
1994	3184	7
1995	3185	6
1996	3187	4
1997	3189	3
1998	3191	1
1999	3192	0
